book,chapter,rouge1_precision_sshleifer/distilbart-cnn-12-6,rouge1_recall_sshleifer/distilbart-cnn-12-6,rouge1_fmeasure_sshleifer/distilbart-cnn-12-6,rouge2_precision_sshleifer/distilbart-cnn-12-6,rouge2_recall_sshleifer/distilbart-cnn-12-6,rouge2_fmeasure_sshleifer/distilbart-cnn-12-6,rougeL_precision_sshleifer/distilbart-cnn-12-6,rougeL_recall_sshleifer/distilbart-cnn-12-6,rougeL_fmeasure_sshleifer/distilbart-cnn-12-6,rouge1_precision_/content/drive/My Drive/MAGMA: Summarization/fine-tuning/sshleifer?distilbart-cnn-12-6_karger_books_para_train,rouge1_recall_/content/drive/My Drive/MAGMA: Summarization/fine-tuning/sshleifer?distilbart-cnn-12-6_karger_books_para_train,rouge1_fmeasure_/content/drive/My Drive/MAGMA: Summarization/fine-tuning/sshleifer?distilbart-cnn-12-6_karger_books_para_train,rouge2_precision_/content/drive/My Drive/MAGMA: Summarization/fine-tuning/sshleifer?distilbart-cnn-12-6_karger_books_para_train,rouge2_recall_/content/drive/My Drive/MAGMA: Summarization/fine-tuning/sshleifer?distilbart-cnn-12-6_karger_books_para_train,rouge2_fmeasure_/content/drive/My Drive/MAGMA: Summarization/fine-tuning/sshleifer?distilbart-cnn-12-6_karger_books_para_train,rougeL_precision_/content/drive/My Drive/MAGMA: Summarization/fine-tuning/sshleifer?distilbart-cnn-12-6_karger_books_para_train,rougeL_recall_/content/drive/My Drive/MAGMA: Summarization/fine-tuning/sshleifer?distilbart-cnn-12-6_karger_books_para_train,rougeL_fmeasure_/content/drive/My Drive/MAGMA: Summarization/fine-tuning/sshleifer?distilbart-cnn-12-6_karger_books_para_train
9781910797631,chp6,0.18604651162790697,0.19047619047619047,0.18823529411764706,0.0,0.0,0.0,0.09302325581395349,0.09523809523809523,0.09411764705882353,0.3076923076923077,0.19047619047619047,0.23529411764705882,0.04,0.024390243902439025,0.030303030303030304,0.19230769230769232,0.11904761904761904,0.14705882352941174
9781910797631,chp6,0.1875,0.125,0.15,0.0,0.0,0.0,0.09375,0.0625,0.075,0.09523809523809523,0.08333333333333333,0.08888888888888889,0.0,0.0,0.0,0.047619047619047616,0.041666666666666664,0.044444444444444446
9781910797631,chp6,0.2972972972972973,0.34375,0.3188405797101449,0.05555555555555555,0.06451612903225806,0.059701492537313425,0.16216216216216217,0.1875,0.17391304347826086,0.23333333333333334,0.21875,0.22580645161290322,0.06896551724137931,0.06451612903225806,0.06666666666666667,0.16666666666666666,0.15625,0.16129032258064516
9781910797631,chp6,0.20689655172413793,0.24,0.22222222222222224,0.03571428571428571,0.041666666666666664,0.03846153846153846,0.13793103448275862,0.16,0.14814814814814817,0.13636363636363635,0.12,0.1276595744680851,0.0,0.0,0.0,0.13636363636363635,0.12,0.1276595744680851
9781910797631,chp6,0.0975609756097561,0.16,0.12121212121212122,0.0,0.0,0.0,0.07317073170731707,0.12,0.0909090909090909,0.10526315789473684,0.08,0.0909090909090909,0.0,0.0,0.0,0.10526315789473684,0.08,0.0909090909090909
9781910797426,ch03,0.5384615384615384,1.0,0.7000000000000001,0.47368421052631576,0.9,0.6206896551724138,0.5128205128205128,0.9523809523809523,0.6666666666666666,0.6521739130434783,0.7142857142857143,0.6818181818181819,0.5454545454545454,0.6,0.5714285714285713,0.5652173913043478,0.6190476190476191,0.5909090909090909
9781910797426,ch03,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.1,0.09090909090909091,0.09523809523809525,0.05263157894736842,0.047619047619047616,0.05,0.1,0.09090909090909091,0.09523809523809525
9781910797426,ch03,0.1935483870967742,0.14634146341463414,0.16666666666666666,0.0,0.0,0.0,0.12903225806451613,0.0975609756097561,0.1111111111111111,0.4523809523809524,0.4634146341463415,0.4578313253012048,0.14634146341463414,0.15,0.14814814814814814,0.30952380952380953,0.3170731707317073,0.3132530120481927
9781910797426,ch03,0.3181818181818182,0.875,0.4666666666666667,0.2558139534883721,0.7333333333333333,0.3793103448275862,0.3181818181818182,0.875,0.4666666666666667,0.35,0.4375,0.38888888888888884,0.21052631578947367,0.26666666666666666,0.23529411764705882,0.35,0.4375,0.38888888888888884
9781910797426,ch03,0.3541666666666667,0.6071428571428571,0.4473684210526316,0.2127659574468085,0.37037037037037035,0.2702702702702703,0.2708333333333333,0.4642857142857143,0.3421052631578947,0.3157894736842105,0.21428571428571427,0.2553191489361702,0.05555555555555555,0.037037037037037035,0.04444444444444444,0.2631578947368421,0.17857142857142858,0.2127659574468085
9781908541277,ch_12,0.23529411764705882,0.42105263157894735,0.3018867924528302,0.06060606060606061,0.1111111111111111,0.0784313725490196,0.17647058823529413,0.3157894736842105,0.22641509433962262,0.45161290322580644,0.7368421052631579,0.56,0.3,0.5,0.37499999999999994,0.41935483870967744,0.6842105263157895,0.5200000000000001
9781908541277,ch_12,0.09375,0.2,0.12765957446808512,0.0,0.0,0.0,0.0625,0.13333333333333333,0.0851063829787234,0.2222222222222222,0.26666666666666666,0.2424242424242424,0.0,0.0,0.0,0.2222222222222222,0.26666666666666666,0.2424242424242424
9781908541277,ch_12,0.15625,0.29411764705882354,0.20408163265306123,0.06451612903225806,0.125,0.0851063829787234,0.125,0.23529411764705882,0.16326530612244897,0.16666666666666666,0.17647058823529413,0.17142857142857143,0.0,0.0,0.0,0.16666666666666666,0.17647058823529413,0.17142857142857143
9781908541277,ch_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.21052631578947367,0.21621621621621623,0.0,0.0,0.0,0.16666666666666666,0.15789473684210525,0.16216216216216214
9781908541277,ch_12,0.07692307692307693,0.15,0.1016949152542373,0.02631578947368421,0.05263157894736842,0.03508771929824561,0.05128205128205128,0.1,0.06779661016949151,0.8181818181818182,0.9,0.8571428571428572,0.6666666666666666,0.7368421052631579,0.7,0.7727272727272727,0.85,0.8095238095238095
9781908541277,ch_12,0.17391304347826086,0.26666666666666666,0.2105263157894737,0.022222222222222223,0.034482758620689655,0.027027027027027025,0.08695652173913043,0.13333333333333333,0.10526315789473685,0.14035087719298245,0.26666666666666666,0.1839080459770115,0.017857142857142856,0.034482758620689655,0.023529411764705882,0.10526315789473684,0.2,0.13793103448275862
9781908541277,ch_12,0.16666666666666666,0.45454545454545453,0.2439024390243902,0.034482758620689655,0.1,0.05128205128205129,0.1,0.2727272727272727,0.14634146341463417,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.5,0.5,0.5,0.6363636363636364,0.6363636363636364,0.6363636363636364
9781908541277,ch_12,0.09259259259259259,0.2777777777777778,0.1388888888888889,0.018867924528301886,0.058823529411764705,0.028571428571428574,0.05555555555555555,0.16666666666666666,0.08333333333333333,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4444444444444444,0.7058823529411765,0.5454545454545455,0.5357142857142857,0.8333333333333334,0.6521739130434783
9781910797907,chp6,0.52,0.5777777777777777,0.5473684210526315,0.32653061224489793,0.36363636363636365,0.3440860215053763,0.34,0.37777777777777777,0.3578947368421052,0.2727272727272727,0.26666666666666666,0.26966292134831465,0.09302325581395349,0.09090909090909091,0.09195402298850575,0.20454545454545456,0.2,0.20224719101123598
9781910797907,chp6,0.10256410256410256,0.2,0.13559322033898302,0.0,0.0,0.0,0.07692307692307693,0.15,0.1016949152542373,0.3684210526315789,0.35,0.358974358974359,0.2222222222222222,0.21052631578947367,0.21621621621621623,0.3157894736842105,0.3,0.3076923076923077
9781910797907,chp6,0.14705882352941177,0.25,0.18518518518518517,0.0,0.0,0.0,0.058823529411764705,0.1,0.07407407407407408,0.3333333333333333,0.5,0.4,0.10344827586206896,0.15789473684210525,0.125,0.3,0.45,0.36000000000000004
9781910797907,chp6,0.21951219512195122,0.3333333333333333,0.2647058823529412,0.0,0.0,0.0,0.12195121951219512,0.18518518518518517,0.14705882352941174,0.17142857142857143,0.2222222222222222,0.1935483870967742,0.0,0.0,0.0,0.11428571428571428,0.14814814814814814,0.12903225806451613
9781910797907,chp6,0.4583333333333333,0.5789473684210527,0.5116279069767442,0.2608695652173913,0.3333333333333333,0.2926829268292683,0.4166666666666667,0.5263157894736842,0.46511627906976744,0.9090909090909091,0.5263157894736842,0.6666666666666666,0.6,0.3333333333333333,0.42857142857142855,0.9090909090909091,0.5263157894736842,0.6666666666666666
9781908541277,ch_8,0.07547169811320754,0.2222222222222222,0.11267605633802816,0.0,0.0,0.0,0.07547169811320754,0.2222222222222222,0.11267605633802816,0.13043478260869565,0.16666666666666666,0.14634146341463414,0.0,0.0,0.0,0.08695652173913043,0.1111111111111111,0.0975609756097561
9781908541277,ch_8,0.20512820512820512,0.47058823529411764,0.28571428571428564,0.05263157894736842,0.125,0.07407407407407407,0.20512820512820512,0.47058823529411764,0.28571428571428564,0.43478260869565216,0.5882352941176471,0.5,0.13636363636363635,0.1875,0.15789473684210525,0.43478260869565216,0.5882352941176471,0.5
9781908541277,ch_8,0.10256410256410256,0.23529411764705882,0.14285714285714282,0.0,0.0,0.0,0.07692307692307693,0.17647058823529413,0.10714285714285716,0.17391304347826086,0.23529411764705882,0.19999999999999998,0.0,0.0,0.0,0.08695652173913043,0.11764705882352941,0.09999999999999999
9781910797006,ch08,0.10869565217391304,0.35714285714285715,0.16666666666666666,0.0,0.0,0.0,0.08695652173913043,0.2857142857142857,0.13333333333333333,0.47619047619047616,0.7142857142857143,0.5714285714285714,0.3,0.46153846153846156,0.3636363636363637,0.47619047619047616,0.7142857142857143,0.5714285714285714
9781910797006,ch08,0.13953488372093023,0.4,0.2068965517241379,0.023809523809523808,0.07142857142857142,0.03571428571428571,0.11627906976744186,0.3333333333333333,0.1724137931034483,0.625,0.6666666666666666,0.6451612903225806,0.4,0.42857142857142855,0.4137931034482759,0.625,0.6666666666666666,0.6451612903225806
9781910797006,ch08,0.13793103448275862,0.21052631578947367,0.16666666666666666,0.07142857142857142,0.1111111111111111,0.08695652173913043,0.10344827586206896,0.15789473684210525,0.125,0.6470588235294118,0.5789473684210527,0.6111111111111113,0.5625,0.5,0.5294117647058824,0.6470588235294118,0.5789473684210527,0.6111111111111113
9781910797006,ch08,0.13793103448275862,0.3076923076923077,0.1904761904761905,0.03571428571428571,0.08333333333333333,0.05,0.06896551724137931,0.15384615384615385,0.09523809523809525,0.09302325581395349,0.3076923076923077,0.14285714285714285,0.047619047619047616,0.16666666666666666,0.07407407407407407,0.06976744186046512,0.23076923076923078,0.10714285714285714
9781910797006,ch08,0.10344827586206896,0.2727272727272727,0.15,0.03571428571428571,0.1,0.05263157894736841,0.06896551724137931,0.18181818181818182,0.1,0.046511627906976744,0.18181818181818182,0.07407407407407407,0.0,0.0,0.0,0.046511627906976744,0.18181818181818182,0.07407407407407407
9781910797006,ch08,0.17073170731707318,0.4117647058823529,0.24137931034482757,0.05,0.125,0.07142857142857144,0.12195121951219512,0.29411764705882354,0.17241379310344826,0.17391304347826086,0.23529411764705882,0.19999999999999998,0.045454545454545456,0.0625,0.052631578947368425,0.13043478260869565,0.17647058823529413,0.15
9781910797105,ch06,0.38636363636363635,1.0,0.5573770491803279,0.3488372093023256,0.9375,0.5084745762711865,0.38636363636363635,1.0,0.5573770491803279,0.6296296296296297,1.0,0.7727272727272727,0.5769230769230769,0.9375,0.7142857142857143,0.6296296296296297,1.0,0.7727272727272727
9781910797105,ch06,0.1590909090909091,0.4117647058823529,0.22950819672131148,0.06976744186046512,0.1875,0.10169491525423728,0.1590909090909091,0.4117647058823529,0.22950819672131148,0.25925925925925924,0.4117647058823529,0.3181818181818182,0.11538461538461539,0.1875,0.14285714285714285,0.25925925925925924,0.4117647058823529,0.3181818181818182
9781910797105,ch06,0.3125,0.625,0.4166666666666667,0.12903225806451613,0.26666666666666666,0.17391304347826086,0.3125,0.625,0.4166666666666667,0.3125,0.625,0.4166666666666667,0.12903225806451613,0.26666666666666666,0.17391304347826086,0.3125,0.625,0.4166666666666667
9781910797105,ch06,0.1875,0.5294117647058824,0.27692307692307694,0.10638297872340426,0.3125,0.15873015873015872,0.16666666666666666,0.47058823529411764,0.24615384615384617,0.08823529411764706,0.17647058823529413,0.11764705882352942,0.0,0.0,0.0,0.08823529411764706,0.17647058823529413,0.11764705882352942
9781910797105,ch06,0.3148148148148148,1.0,0.4788732394366197,0.20754716981132076,0.6875,0.31884057971014496,0.24074074074074073,0.7647058823529411,0.36619718309859156,0.64,0.9411764705882353,0.7619047619047621,0.5,0.75,0.6,0.36,0.5294117647058824,0.42857142857142855
9781910797105,ch06,0.16666666666666666,0.5789473684210527,0.2588235294117647,0.12307692307692308,0.4444444444444444,0.1927710843373494,0.15151515151515152,0.5263157894736842,0.23529411764705885,0.25,0.3157894736842105,0.27906976744186046,0.08695652173913043,0.1111111111111111,0.0975609756097561,0.20833333333333334,0.2631578947368421,0.23255813953488372
9783318068207,hh-5,0.23333333333333334,0.3333333333333333,0.27450980392156865,0.0,0.0,0.0,0.13333333333333333,0.19047619047619047,0.1568627450980392,0.38461538461538464,0.23809523809523808,0.2941176470588235,0.04,0.024390243902439025,0.030303030303030304,0.2692307692307692,0.16666666666666666,0.20588235294117643
9783318068207,hh-5,0.0847457627118644,0.3125,0.13333333333333333,0.0,0.0,0.0,0.06779661016949153,0.25,0.10666666666666667,0.6153846153846154,1.0,0.761904761904762,0.6,1.0,0.7499999999999999,0.6153846153846154,1.0,0.761904761904762
9783318068207,hh-5,0.14,0.4375,0.21212121212121213,0.04081632653061224,0.13333333333333333,0.0625,0.12,0.375,0.18181818181818182,0.2608695652173913,0.375,0.30769230769230765,0.09090909090909091,0.13333333333333333,0.10810810810810811,0.21739130434782608,0.3125,0.2564102564102564
9783318068207,hh-5,0.27450980392156865,0.7777777777777778,0.4057971014492754,0.14,0.4117647058823529,0.208955223880597,0.21568627450980393,0.6111111111111112,0.31884057971014496,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.25925925925925924,0.4117647058823529,0.3181818181818182,0.39285714285714285,0.6111111111111112,0.4782608695652174
9783318068207,hh-5,0.2608695652173913,0.2,0.22641509433962265,0.0,0.0,0.0,0.13043478260869565,0.1,0.11320754716981132,0.25925925925925924,0.23333333333333334,0.2456140350877193,0.0,0.0,0.0,0.1111111111111111,0.1,0.10526315789473685
9781910797105,ch04,0.075,0.23076923076923078,0.11320754716981132,0.02564102564102564,0.08333333333333333,0.039215686274509796,0.075,0.23076923076923078,0.11320754716981132,0.2,0.15384615384615385,0.17391304347826086,0.0,0.0,0.0,0.1,0.07692307692307693,0.08695652173913043
9781910797105,ch04,0.08571428571428572,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.08571428571428572,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781910797105,ch04,0.1875,0.3157894736842105,0.23529411764705882,0.0,0.0,0.0,0.125,0.21052631578947367,0.1568627450980392,0.3,0.15789473684210525,0.20689655172413793,0.1111111111111111,0.05555555555555555,0.07407407407407407,0.3,0.15789473684210525,0.20689655172413793
9781910797105,ch04,0.11764705882352941,0.35294117647058826,0.17647058823529413,0.02,0.0625,0.030303030303030304,0.09803921568627451,0.29411764705882354,0.14705882352941177,0.10810810810810811,0.23529411764705882,0.14814814814814817,0.0,0.0,0.0,0.08108108108108109,0.17647058823529413,0.11111111111111113
9781910797105,ch04,0.09803921568627451,0.3333333333333333,0.1515151515151515,0.04,0.14285714285714285,0.0625,0.09803921568627451,0.3333333333333333,0.1515151515151515,0.05405405405405406,0.13333333333333333,0.07692307692307693,0.0,0.0,0.0,0.05405405405405406,0.13333333333333333,0.07692307692307693
9781910797006,ch03,0.11864406779661017,0.175,0.1414141414141414,0.0,0.0,0.0,0.06779661016949153,0.1,0.0808080808080808,0.09090909090909091,0.05,0.06451612903225806,0.0,0.0,0.0,0.09090909090909091,0.05,0.06451612903225806
9781910797006,ch03,0.25,0.7,0.3684210526315789,0.14814814814814814,0.4444444444444444,0.2222222222222222,0.25,0.7,0.3684210526315789,0.3181818181818182,0.7,0.4375,0.19047619047619047,0.4444444444444444,0.26666666666666666,0.3181818181818182,0.7,0.4375
9781910797006,ch03,0.21052631578947367,0.24242424242424243,0.22535211267605634,0.0,0.0,0.0,0.10526315789473684,0.12121212121212122,0.11267605633802817,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.03125,0.03125,0.03125,0.12121212121212122,0.12121212121212122,0.12121212121212122
9781910797006,ch03,0.13953488372093023,0.3333333333333333,0.19672131147540986,0.0,0.0,0.0,0.09302325581395349,0.2222222222222222,0.13114754098360654,0.1,0.1111111111111111,0.10526315789473685,0.0,0.0,0.0,0.05,0.05555555555555555,0.052631578947368425
9781910797006,ch03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.2727272727272727,0.2222222222222222,0.0,0.0,0.0,0.125,0.18181818181818182,0.14814814814814814
9781910797006,ch03,0.08163265306122448,0.3333333333333333,0.13114754098360654,0.041666666666666664,0.18181818181818182,0.06779661016949153,0.08163265306122448,0.3333333333333333,0.13114754098360654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9781910797006,ch03,0.26666666666666666,0.7619047619047619,0.3950617283950617,0.0847457627118644,0.25,0.12658227848101267,0.16666666666666666,0.47619047619047616,0.2469135802469136,0.4666666666666667,0.3333333333333333,0.3888888888888889,0.0,0.0,0.0,0.3333333333333333,0.23809523809523808,0.2777777777777778
9781910797006,ch03,0.358974358974359,0.5,0.417910447761194,0.2631578947368421,0.37037037037037035,0.30769230769230765,0.3076923076923077,0.42857142857142855,0.3582089552238806,0.52,0.4642857142857143,0.49056603773584906,0.4166666666666667,0.37037037037037035,0.39215686274509803,0.52,0.4642857142857143,0.49056603773584906
9781908541406,ch_6,0.10204081632653061,0.20833333333333334,0.136986301369863,0.0,0.0,0.0,0.08163265306122448,0.16666666666666666,0.10958904109589039,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.125,0.125,0.125
9781908541406,ch_6,0.1111111111111111,0.22727272727272727,0.14925373134328357,0.0,0.0,0.0,0.08888888888888889,0.18181818181818182,0.11940298507462685,0.3076923076923077,0.18181818181818182,0.2285714285714286,0.08333333333333333,0.047619047619047616,0.060606060606060615,0.3076923076923077,0.18181818181818182,0.2285714285714286
9781908541406,ch_6,0.21875,0.3333333333333333,0.2641509433962264,0.03225806451612903,0.05,0.0392156862745098,0.15625,0.23809523809523808,0.18867924528301888,0.35294117647058826,0.2857142857142857,0.31578947368421056,0.0625,0.05,0.05555555555555556,0.29411764705882354,0.23809523809523808,0.2631578947368421
9781908541406,ch_6,0.14285714285714285,0.29411764705882354,0.1923076923076923,0.058823529411764705,0.125,0.07999999999999999,0.08571428571428572,0.17647058823529413,0.11538461538461539,0.4166666666666667,0.29411764705882354,0.3448275862068966,0.18181818181818182,0.125,0.14814814814814814,0.25,0.17647058823529413,0.20689655172413793
9781908541406,ch_6,0.2391304347826087,0.39285714285714285,0.2972972972972973,0.1111111111111111,0.18518518518518517,0.13888888888888887,0.1956521739130435,0.32142857142857145,0.24324324324324326,0.2692307692307692,0.25,0.2592592592592593,0.04,0.037037037037037035,0.03846153846153846,0.15384615384615385,0.14285714285714285,0.14814814814814817
9781908541277,ch_6,0.09375,0.6,0.16216216216216214,0.03225806451612903,0.25,0.05714285714285715,0.09375,0.6,0.16216216216216214,0.14285714285714285,0.6,0.23076923076923073,0.05,0.25,0.08333333333333334,0.14285714285714285,0.6,0.23076923076923073
9781908541277,ch_6,0.2727272727272727,1.0,0.42857142857142855,0.25,1.0,0.4,0.2727272727272727,1.0,0.42857142857142855,0.5294117647058824,1.0,0.6923076923076924,0.5,1.0,0.6666666666666666,0.5294117647058824,1.0,0.6923076923076924
9781908541277,ch_6,0.2619047619047619,0.7333333333333333,0.38596491228070173,0.12195121951219512,0.35714285714285715,0.18181818181818182,0.16666666666666666,0.4666666666666667,0.2456140350877193,0.25925925925925924,0.4666666666666667,0.33333333333333337,0.07692307692307693,0.14285714285714285,0.1,0.18518518518518517,0.3333333333333333,0.23809523809523808
9781908541277,ch_6,0.10344827586206896,0.23076923076923078,0.14285714285714288,0.0,0.0,0.0,0.06896551724137931,0.15384615384615385,0.09523809523809525,0.5789473684210527,0.8461538461538461,0.6875,0.3888888888888889,0.5833333333333334,0.4666666666666666,0.5789473684210527,0.8461538461538461,0.6875
9781908541277,ch_6,0.17647058823529413,0.3,0.22222222222222224,0.0,0.0,0.0,0.11764705882352941,0.2,0.14814814814814817,0.45454545454545453,0.5,0.47619047619047616,0.09523809523809523,0.10526315789473684,0.1,0.3181818181818182,0.35,0.3333333333333333
9781908541277,ch_6,0.17647058823529413,0.42857142857142855,0.25,0.030303030303030304,0.07692307692307693,0.043478260869565216,0.11764705882352941,0.2857142857142857,0.16666666666666666,0.4090909090909091,0.6428571428571429,0.5000000000000001,0.09523809523809523,0.15384615384615385,0.11764705882352941,0.2727272727272727,0.42857142857142855,0.33333333333333326
9781908541277,ch_6,0.06060606060606061,0.125,0.0816326530612245,0.0,0.0,0.0,0.06060606060606061,0.125,0.0816326530612245,0.1875,0.1875,0.1875,0.0,0.0,0.0,0.125,0.125,0.125
9781910797815,chp3,0.23809523809523808,0.4,0.2985074626865672,0.04878048780487805,0.08333333333333333,0.061538461538461535,0.16666666666666666,0.28,0.20895522388059704,0.5945945945945946,0.88,0.7096774193548386,0.3888888888888889,0.5833333333333334,0.4666666666666666,0.5135135135135135,0.76,0.6129032258064517
9781910797815,chp3,0.2608695652173913,0.8571428571428571,0.4,0.2,0.6923076923076923,0.31034482758620696,0.2391304347826087,0.7857142857142857,0.36666666666666664,0.2777777777777778,0.35714285714285715,0.31250000000000006,0.058823529411764705,0.07692307692307693,0.06666666666666667,0.16666666666666666,0.21428571428571427,0.1875
9781910797815,chp3,0.6046511627906976,0.8666666666666667,0.7123287671232877,0.5238095238095238,0.7586206896551724,0.6197183098591549,0.5813953488372093,0.8333333333333334,0.684931506849315,0.225,0.3,0.2571428571428572,0.02564102564102564,0.034482758620689655,0.029411764705882353,0.15,0.2,0.17142857142857143
9781910797815,chp3,0.18604651162790697,0.2857142857142857,0.22535211267605632,0.023809523809523808,0.037037037037037035,0.028985507246376812,0.13953488372093023,0.21428571428571427,0.16901408450704225,0.16666666666666666,0.21428571428571427,0.1875,0.02857142857142857,0.037037037037037035,0.03225806451612903,0.1111111111111111,0.14285714285714285,0.125
9781910797815,chp3,0.125,0.17857142857142858,0.14705882352941174,0.0,0.0,0.0,0.1,0.14285714285714285,0.11764705882352941,0.875,0.5,0.6363636363636364,0.8,0.4444444444444444,0.5714285714285714,0.875,0.5,0.6363636363636364
9781910797815,chp3,0.32432432432432434,0.25,0.2823529411764706,0.08333333333333333,0.06382978723404255,0.07228915662650602,0.24324324324324326,0.1875,0.21176470588235297,0.2619047619047619,0.22916666666666666,0.24444444444444444,0.0,0.0,0.0,0.11904761904761904,0.10416666666666667,0.11111111111111112
9781910797310,chp3,0.1875,0.2727272727272727,0.2222222222222222,0.0,0.0,0.0,0.09375,0.13636363636363635,0.1111111111111111,0.26666666666666666,0.18181818181818182,0.21621621621621623,0.0,0.0,0.0,0.2,0.13636363636363635,0.16216216216216214
9781910797310,chp3,0.0625,0.15384615384615385,0.08888888888888889,0.0,0.0,0.0,0.0625,0.15384615384615385,0.08888888888888889,0.06666666666666667,0.07692307692307693,0.07142857142857144,0.0,0.0,0.0,0.06666666666666667,0.07692307692307693,0.07142857142857144
9781910797310,chp3,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.23529411764705882,0.24242424242424243,0.23880597014925375,0.0,0.0,0.0,0.14705882352941177,0.15151515151515152,0.14925373134328357
9781910797310,chp3,0.07692307692307693,0.11764705882352941,0.0930232558139535,0.0,0.0,0.0,0.07692307692307693,0.11764705882352941,0.0930232558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
